1类置信率,2类置信率,3类置信率,预测分类,实际分类,预测正确
3.08E-22,4.43E-31,1,3,3,1
1.04E-24,4.13E-33,1,3,3,1
7.31E-17,4.41E-23,1,3,3,1
4.49E-22,2.52E-28,1,3,3,1
3.48E-17,1.78E-22,1,3,3,1
5.60E-17,1.74E-21,1,3,3,1
1.44E-14,1.10E-19,1,3,3,1
2.93E-12,4.37E-16,1,3,3,1
1.54E-08,4.16E-12,1,3,3,1
7.89E-10,2.36E-12,1,3,3,1
1.23E-07,3.76E-11,0.999999881,3,3,1
4.91E-09,3.43E-13,1,3,3,1
1.41E-11,8.14E-15,1,3,3,1
1.19E-11,5.06E-15,1,3,3,1
1.65E-07,8.80E-08,0.999999762,3,3,1
6.63E-07,0.001333906,0.998665452,3,3,1
2.33E-05,0.000378287,0.999598444,3,3,1
0.00015572,0.995142221,0.00470205,2,2,1
9.87E-07,0.996780276,0.003218742,2,2,1
8.98E-09,0.999999762,1.94E-07,2,2,1
0.999924183,6.56E-05,1.03E-05,1,1,1
1,4.70E-12,5.43E-13,1,1,1
1,1.11E-14,5.37E-15,1,1,1
1,2.50E-20,9.08E-20,1,1,1
1,5.92E-20,3.10E-19,1,1,1
1,8.49E-20,4.70E-19,1,1,1
1,6.22E-23,4.92E-21,1,1,1
1,4.54E-21,1.36E-19,1,1,1
1,1.82E-27,6.90E-25,1,1,1
1,3.07E-34,1.45E-30,1,1,1
1,8.78E-25,7.75E-23,1,1,1
1,3.81E-21,2.41E-19,1,1,1
1,7.68E-21,7.60E-20,1,1,1
1,1.46E-08,9.94E-10,1,1,1
0.999999285,7.10E-07,1.56E-08,1,1,1
1,1.01E-09,3.25E-11,1,1,1
1,2.34E-10,3.99E-11,1,1,1
1,2.44E-11,3.95E-12,1,1,1
1,5.63E-09,8.23E-10,1,1,1
1,1.43E-18,3.90E-17,1,1,1
1,1.46E-25,1.58E-22,1,1,1
1,6.84E-22,6.94E-20,1,1,1
1,5.15E-17,3.57E-16,1,1,1
1,6.96E-22,2.14E-19,1,1,1
1,7.67E-24,2.06E-20,1,1,1
1,7.70E-26,1.66E-21,1,1,1
1,3.06E-16,9.40E-15,1,1,1
1,2.17E-15,1.94E-14,1,1,1
1,6.82E-12,1.50E-11,1,1,1
1,9.74E-11,1.61E-10,1,1,1
1,3.57E-11,4.59E-11,1,1,1
1,1.88E-11,3.10E-12,1,1,1
1,5.38E-14,1.01E-14,1,1,1
1,7.76E-13,3.60E-14,1,1,1
1,7.43E-12,2.64E-13,1,1,1
1,1.83E-13,7.17E-15,1,1,1
1,9.29E-16,2.56E-16,1,1,1
1,4.18E-14,2.11E-14,1,1,1
1,1.49E-11,9.42E-13,1,1,1
1,1.20E-10,3.14E-11,1,1,1
1,7.24E-09,4.29E-10,1,1,1
1,1.07E-10,1.39E-11,1,1,1
0.999996185,3.54E-06,2.74E-07,1,1,1
0.999994755,4.35E-06,9.50E-07,1,1,1
0.999999046,8.54E-07,1.23E-07,1,1,1
0.999930501,3.50E-05,3.45E-05,1,1,1
0.999979615,1.19E-05,8.50E-06,1,1,1
0.999991894,3.04E-06,4.96E-06,1,1,1
0.999967217,3.02E-05,2.67E-06,1,1,1
0.99974972,0.000101013,0.000149257,1,1,1
0.999826372,6.29E-08,0.000173497,1,1,1
0.999965668,1.48E-05,1.96E-05,1,1,1
0.99994266,5.13E-05,6.09E-06,1,1,1
0.999908686,1.62E-05,7.51E-05,1,1,1
0.999964476,5.24E-06,3.03E-05,1,1,1
0.999983072,5.76E-06,1.12E-05,1,1,1
0.999974966,1.87E-05,6.30E-06,1,1,1
0.999847651,0.000143709,8.58E-06,1,1,1
0.999976873,2.18E-05,1.34E-06,1,1,1
0.99993813,5.82E-05,3.68E-06,1,1,1
0.999989986,8.67E-06,1.36E-06,1,1,1
0.999985933,9.68E-06,4.39E-06,1,1,1
0.999915242,7.69E-05,7.85E-06,1,1,1
0.999835014,0.000109758,5.52E-05,1,1,1
0.999963045,2.03E-05,1.65E-05,1,1,1
0.996310055,9.06E-05,0.003599273,1,1,1
0.991181374,3.37E-05,0.00878494,1,3,0
0.000155687,4.15E-08,0.999844193,3,3,1
2.64E-05,1.43E-09,0.999973536,3,3,1
0.811381638,0.000246792,0.188371494,1,3,0
1.22E-12,1.26E-17,1,3,3,1
1.36E-12,4.55E-17,1,3,3,1
2.87E-09,7.19E-14,1,3,3,1
7.28E-11,1.43E-15,1,3,3,1
1.57E-11,1.21E-16,1,3,3,1
4.56E-11,3.27E-15,1,3,3,1
7.17E-12,4.52E-15,1,3,3,1
6.38E-11,1.52E-16,1,3,3,1
1.96E-17,2.64E-23,1,3,3,1
3.54E-16,7.96E-20,1,3,3,1
2.59E-16,3.42E-21,1,3,3,1
1.19E-12,1.01E-16,1,3,3,1
1.60E-14,2.30E-18,1,3,3,1
1.86E-14,1.92E-18,1,3,3,1
2.89E-19,3.10E-26,1,3,3,1
8.68E-18,2.45E-25,1,3,3,1
4.06E-18,5.81E-25,1,3,3,1
2.74E-15,1.86E-21,1,3,3,1
1.04E-19,4.10E-27,1,3,3,1
2.43E-21,5.94E-31,1,3,3,1
4.78E-22,7.89E-31,1,3,3,1
1.29E-16,3.43E-22,1,3,3,1
1.59E-20,1.78E-28,1,3,3,1
5.26E-24,8.28E-34,1,3,3,1
3.10E-23,7.83E-33,1,3,3,1
3.86E-26,2.01E-35,1,3,3,1
3.06E-23,8.34E-30,1,3,3,1
1.13E-18,1.22E-23,1,3,3,1
3.16E-20,1.59E-26,1,3,3,1
4.39E-20,5.09E-27,1,3,3,1
4.95E-18,1.11E-24,1,3,3,1
2.20E-20,4.59E-28,1,3,3,1
1.61E-19,4.02E-26,1,3,3,1
1.74E-16,4.25E-22,1,3,3,1
8.43E-14,6.30E-19,1,3,3,1
1.61E-10,2.01E-14,1,3,3,1
2.15E-06,1.39E-09,0.999997854,3,3,1
1.74E-10,2.89E-14,1,3,3,1
2.68E-11,2.04E-15,1,3,3,1
1.90E-10,1.19E-13,1,3,3,1
6.03E-08,3.19E-10,0.999999881,3,3,1
7.38E-12,4.18E-12,1,3,3,1
7.44E-08,5.20E-09,0.999999881,3,3,1
1.93E-07,0.000268477,0.999731362,3,3,1
5.46E-06,0.928707719,0.07128685,2,2,1
2.17E-07,0.999534011,0.000465799,2,2,1
5.90E-08,0.999998212,1.79E-06,2,2,1
0.99988234,0.000105094,1.25E-05,1,1,1
1,9.63E-15,3.92E-15,1,1,1
1,4.27E-18,2.82E-18,1,1,1
1,1.59E-15,1.37E-15,1,1,1
1,8.63E-20,5.33E-19,1,1,1
1,6.10E-19,8.54E-18,1,1,1
1,3.43E-25,5.47E-23,1,1,1
1,1.50E-27,6.60E-25,1,1,1
1,4.11E-19,3.96E-18,1,1,1
1,3.91E-20,7.08E-19,1,1,1
1,5.55E-14,5.09E-14,1,1,1
1,9.20E-29,9.82E-26,1,1,1
1,3.08E-26,6.87E-24,1,1,1
1,6.14E-15,9.87E-15,1,1,1
1,5.42E-10,3.12E-11,1,1,1
1,3.92E-08,4.73E-10,1,1,1
1,1.50E-13,2.65E-14,1,1,1
1,7.19E-10,1.37E-10,1,1,1
1,5.09E-14,1.32E-13,1,1,1
1,7.17E-22,1.12E-19,1,1,1
1,7.34E-27,1.50E-23,1,1,1
1,3.84E-19,2.71E-17,1,1,1
1,1.25E-19,5.85E-18,1,1,1
1,1.10E-17,1.43E-16,1,1,1
1,7.40E-19,1.03E-17,1,1,1
1,6.49E-19,2.22E-17,1,1,1
1,1.18E-12,1.75E-12,1,1,1
1,2.03E-12,7.45E-12,1,1,1
1,1.76E-14,4.04E-14,1,1,1
1,2.06E-12,1.43E-11,1,1,1
1,4.31E-16,3.27E-16,1,1,1
1,9.72E-14,1.17E-14,1,1,1
1,2.77E-11,6.54E-13,1,1,1
1,5.54E-13,5.04E-15,1,1,1
1,1.75E-10,2.04E-12,1,1,1
1,1.27E-11,1.60E-13,1,1,1
1,3.16E-13,1.81E-14,1,1,1
1,7.82E-18,1.46E-18,1,1,1
1,1.22E-13,6.28E-15,1,1,1
1,2.23E-15,2.69E-16,1,1,1
1,3.87E-08,2.37E-09,1,1,1
1,1.42E-10,5.30E-12,1,1,1
1,1.98E-09,2.43E-10,1,1,1
1,1.14E-08,4.79E-09,1,1,1
1,4.02E-08,1.68E-08,1,1,1
0.999999523,1.25E-07,3.10E-07,1,1,1
0.999998569,1.84E-07,1.18E-06,1,1,1
0.999990106,7.38E-06,2.45E-06,1,1,1
0.999957681,3.85E-05,3.79E-06,1,1,1
0.985875547,0.014042845,8.15E-05,1,1,1
0.999933481,6.61E-05,5.35E-07,1,1,1
0.998671651,0.00132513,3.25E-06,1,1,1
0.999996305,3.25E-06,4.67E-07,1,1,1
0.999941587,3.33E-05,2.51E-05,1,1,1
0.999996305,3.04E-06,6.91E-07,1,1,1
0.99996829,2.60E-05,5.76E-06,1,1,1
0.999920487,7.62E-05,3.24E-06,1,1,1
0.999894977,0.000102589,2.36E-06,1,1,1
0.999597847,0.000377182,2.50E-05,1,1,1
0.999629259,0.000272315,9.84E-05,1,1,1
0.999999166,3.68E-07,4.43E-07,1,1,1
0.999997616,2.14E-06,1.96E-07,1,1,1
0.99999702,2.72E-06,2.73E-07,1,1,1
0.999996185,2.62E-06,1.19E-06,1,1,1
0.999987006,1.14E-05,1.51E-06,1,1,1
0.999633789,0.000315634,5.05E-05,1,1,1
0.999592125,0.000348076,5.98E-05,1,1,1
0.162221029,0.002356872,0.835422099,3,3,1
6.10E-06,1.34E-08,0.99999392,3,3,1
0.021702055,1.84E-06,0.978296041,3,1,0
4.00E-13,1.47E-18,1,3,3,1
4.47E-12,6.38E-17,1,3,3,1
9.85E-11,2.19E-14,1,3,3,1
1.46E-10,2.47E-14,1,3,3,1
1.17E-12,2.26E-17,1,3,3,1
3.60E-11,8.97E-16,1,3,3,1
1.34E-09,6.51E-14,1,3,3,1
2.49E-14,3.65E-18,1,3,3,1
1.68E-18,5.72E-24,1,3,3,1
1.05E-16,6.87E-22,1,3,3,1
1.47E-15,2.97E-20,1,3,3,1
2.62E-12,1.49E-16,1,3,3,1
2.98E-14,4.56E-19,1,3,3,1
5.55E-18,6.41E-23,1,3,3,1
5.72E-21,2.86E-27,1,3,3,1
3.49E-22,3.73E-28,1,3,3,1
3.53E-17,5.97E-22,1,3,3,1
3.64E-18,1.62E-25,1,3,3,1
1.99E-18,1.75E-25,1,3,3,1
2.88E-20,4.86E-27,1,3,3,1
7.59E-20,5.46E-26,1,3,3,1
6.94E-18,2.58E-24,1,3,3,1
4.30E-23,5.53E-31,1,3,3,1
7.88E-23,3.27E-31,1,3,3,1
1.91E-23,8.04E-31,1,3,3,1
4.02E-23,2.86E-30,1,3,3,1
3.00E-21,4.09E-29,1,3,3,1
2.99E-25,1.30E-33,1,3,3,1
8.69E-22,2.03E-28,1,3,3,1
9.32E-17,3.70E-22,1,3,3,1
1.27E-18,1.01E-24,1,3,3,1
3.97E-18,1.05E-24,1,3,3,1
1.02E-17,2.41E-24,1,3,3,1
3.08E-16,1.16E-21,1,3,3,1
1.03E-07,3.35E-11,0.999999881,3,3,1
5.27E-08,2.44E-11,1,3,3,1
1.46E-12,1.10E-16,1,3,3,1
1.08E-10,1.21E-14,1,3,3,1
5.82E-13,3.25E-16,1,3,3,1
5.83E-11,1.66E-14,1,3,3,1
9.69E-11,1.98E-14,1,3,3,1
1.97E-09,2.26E-12,1,3,3,1
1.10E-07,3.24E-10,0.999999881,3,3,1
8.93E-06,6.02E-06,0.999985099,3,3,1
2.97E-06,0.005676075,0.994320989,3,3,1
9.47E-07,0.931864619,0.068134405,2,2,1
1.77E-06,0.99988091,0.000117287,2,2,1
8.68E-07,0.999997973,1.14E-06,2,2,1
0.999639153,0.000344739,1.61E-05,1,1,1
1,3.89E-13,2.18E-13,1,1,1
1,2.68E-15,7.37E-16,1,1,1
1,5.85E-16,3.21E-16,1,1,1
1,3.44E-15,2.71E-15,1,1,1
1,1.67E-24,9.11E-23,1,1,1
1,2.14E-26,2.25E-24,1,1,1
1,4.92E-28,1.54E-25,1,1,1
1,2.78E-18,9.36E-18,1,1,1
1,1.16E-22,4.84E-21,1,1,1
1,9.30E-27,1.46E-24,1,1,1
1,8.28E-27,4.31E-24,1,1,1
1,8.52E-25,6.75E-23,1,1,1
1,3.60E-19,1.46E-18,1,1,1
1,2.24E-17,6.80E-17,1,1,1
1,1.05E-20,1.25E-19,1,1,1
1,7.11E-16,2.06E-15,1,1,1
1,3.55E-17,2.78E-16,1,1,1
1,1.09E-15,5.02E-15,1,1,1
1,3.76E-13,7.36E-13,1,1,1
1,6.71E-14,2.09E-13,1,1,1
1,1.09E-19,5.66E-18,1,1,1
1,1.42E-19,3.24E-18,1,1,1
1,1.51E-20,9.12E-19,1,1,1
1,1.87E-17,5.85E-17,1,1,1
1,1.38E-17,2.10E-16,1,1,1
1,3.14E-12,3.85E-12,1,1,1
1,2.07E-11,2.35E-11,1,1,1
1,1.09E-13,1.26E-13,1,1,1
1,1.15E-22,1.22E-20,1,1,1
1,2.13E-16,2.43E-16,1,1,1
1,8.17E-13,4.52E-13,1,1,1
1,2.97E-11,1.11E-12,1,1,1
1,1.21E-10,1.47E-12,1,1,1
1,8.80E-14,2.45E-15,1,1,1
1,2.65E-15,5.27E-17,1,1,1
1,9.69E-16,4.30E-17,1,1,1
1,2.76E-17,2.99E-18,1,1,1
1,1.92E-20,3.62E-21,1,1,1
1,5.30E-16,1.44E-16,1,1,1
1,2.48E-10,1.45E-11,1,1,1
1,1.87E-10,6.73E-12,1,1,1
1,3.59E-09,2.01E-10,1,1,1
1,2.49E-11,7.22E-12,1,1,1
1,1.70E-08,3.93E-08,1,1,1
0.999999881,1.69E-09,1.25E-07,1,1,1
0.999999404,2.89E-07,3.05E-07,1,1,1
0.999999523,4.62E-07,3.61E-08,1,1,1
0.999961376,3.81E-05,4.59E-07,1,1,1
0.999949932,4.98E-05,2.54E-07,1,1,1
0.999920011,7.93E-05,7.65E-07,1,1,1
0.982432246,0.017537247,3.05E-05,1,1,1
0.999994159,5.75E-06,7.49E-08,1,1,1
0.999999046,4.56E-07,5.34E-07,1,1,1
0.999997139,2.26E-06,6.43E-07,1,1,1
0.999999762,2.01E-07,2.90E-08,1,1,1
0.999997973,1.92E-06,8.37E-08,1,1,1
0.999999762,8.85E-08,7.37E-08,1,1,1
0.999991298,8.04E-06,6.62E-07,1,1,1
0.999994636,4.10E-07,5.02E-06,1,1,1
0.99999845,1.38E-06,1.15E-07,1,1,1
0.999976635,2.26E-05,7.24E-07,1,1,1
0.999994993,4.73E-06,2.06E-07,1,1,1
0.999995232,4.51E-06,2.76E-07,1,1,1
0.999986768,1.06E-05,2.66E-06,1,1,1
0.999962926,3.12E-05,5.88E-06,1,1,1
0.99975878,0.000210928,3.03E-05,1,1,1
0.998428524,0.001275083,0.00029634,1,1,1
0.19629842,8.14E-05,0.803620219,3,3,1
2.45E-05,1.35E-09,0.999975562,3,3,1
0.430485249,4.98E-05,0.569465041,3,3,1
0.000101836,6.37E-09,0.999898195,3,3,1
1.35E-05,1.11E-09,0.999986529,3,3,1
0.00140189,2.46E-07,0.99859792,3,1,0
7.38E-09,1.05E-12,1,3,3,1
1.26E-11,3.28E-15,1,3,3,1
7.80E-16,1.05E-19,1,3,3,1
2.11E-18,2.58E-22,1,3,3,1
4.73E-19,1.81E-23,1,3,3,1
8.68E-19,8.17E-24,1,3,3,1
7.10E-14,4.58E-19,1,3,3,1
7.77E-17,4.60E-23,1,3,3,1
1.26E-13,1.56E-18,1,3,3,1
1.00E-17,5.82E-23,1,3,3,1
2.52E-19,1.72E-25,1,3,3,1
5.04E-18,2.24E-22,1,3,3,1
7.08E-12,1.06E-15,1,3,3,1
6.17E-18,2.72E-24,1,3,3,1
2.40E-19,6.46E-27,1,3,3,1
2.36E-14,2.32E-19,1,3,3,1
1.26E-13,1.19E-19,1,3,3,1
1.88E-20,4.41E-28,1,3,3,1
6.50E-23,1.47E-29,1,3,3,1
1.09E-20,3.17E-27,1,3,3,1
9.88E-24,2.87E-30,1,3,3,1
1.18E-18,2.83E-23,1,3,3,1
4.39E-17,1.02E-20,1,3,3,1
7.12E-20,8.40E-26,1,3,3,1
1.18E-22,8.43E-30,1,3,3,1
2.11E-20,5.66E-28,1,3,3,1
3.99E-20,1.29E-27,1,3,3,1
6.08E-18,1.31E-24,1,3,3,1
4.68E-20,7.09E-28,1,3,3,1
9.87E-21,4.36E-28,1,3,3,1
1.85E-18,1.70E-25,1,3,3,1
1.40E-06,1.36E-09,0.999998569,3,3,1
4.59E-09,4.61E-12,1,3,3,1
1.40E-15,3.03E-20,1,3,3,1
3.07E-14,2.95E-18,1,3,3,1
3.21E-14,2.23E-18,1,3,3,1
3.35E-15,1.56E-20,1,3,3,1
3.17E-15,9.75E-20,1,3,3,1
2.40E-12,6.39E-16,1,3,3,1
1.36E-08,1.28E-10,1,3,3,1
0.001237594,0.002511885,0.99625057,3,3,1
1.45E-06,0.00048627,0.999512315,3,3,1
2.71E-08,0.000649379,0.999350607,3,3,1
3.18E-07,0.999876261,0.00012342,2,2,1
1.40E-06,0.999994278,4.34E-06,2,2,1
0.962773502,0.036823478,0.000402907,1,1,1
0.999999881,7.64E-08,3.21E-08,1,1,1
1,1.83E-14,4.66E-15,1,1,1
1,6.74E-17,2.42E-17,1,1,1
1,2.17E-11,3.89E-12,1,1,1
1,9.73E-17,9.14E-17,1,1,1
1,1.75E-22,5.82E-22,1,1,1
1,3.07E-18,1.08E-17,1,1,1
1,2.49E-20,1.62E-19,1,1,1
1,5.85E-24,8.07E-23,1,1,1
1,3.88E-22,8.38E-21,1,1,1
1,9.40E-23,2.01E-21,1,1,1
1,6.91E-25,1.00E-22,1,1,1
1,7.71E-22,2.19E-20,1,1,1
1,4.09E-22,1.21E-20,1,1,1
1,2.44E-21,6.00E-20,1,1,1
1,1.07E-23,2.21E-21,1,1,1
1,8.86E-23,1.01E-20,1,1,1
1,6.80E-20,2.00E-18,1,1,1
1,3.12E-14,4.81E-14,1,1,1
1,2.63E-14,7.37E-14,1,1,1
1,2.53E-11,2.24E-11,1,1,1
1,2.13E-17,3.24E-16,1,1,1
1,9.06E-20,1.02E-18,1,1,1
1,6.44E-17,2.08E-16,1,1,1
1,1.49E-13,1.68E-13,1,1,1
1,7.30E-15,2.14E-14,1,1,1
1,1.32E-12,1.79E-12,1,1,1
1,1.44E-18,3.33E-17,1,1,1
1,8.92E-18,1.60E-16,1,1,1
1,2.60E-21,4.01E-20,1,1,1
1,1.16E-09,1.98E-10,1,1,1
1,3.06E-10,4.35E-12,1,1,1
1,1.53E-09,1.38E-11,1,1,1
1,2.80E-16,7.24E-18,1,1,1
1,2.90E-17,1.68E-18,1,1,1
1,1.08E-12,1.92E-14,1,1,1
1,1.25E-13,5.27E-15,1,1,1
1,9.33E-17,4.85E-18,1,1,1
1,5.20E-20,1.03E-20,1,1,1
1,4.82E-17,5.36E-18,1,1,1
1,3.11E-10,8.25E-12,1,1,1
1,4.98E-08,1.73E-09,1,1,1
0.999999881,7.87E-08,1.02E-08,1,1,1
1,5.30E-11,3.03E-10,1,1,1
1,5.40E-08,4.65E-08,1,1,1
0.999998331,1.30E-06,3.72E-07,1,1,1
0.999998927,1.05E-06,1.69E-08,1,1,1
0.999994159,5.87E-06,3.61E-08,1,1,1
0.995444775,0.004551356,3.87E-06,1,1,1
0.999542713,0.000455451,1.94E-06,1,1,1
0.991916239,0.008077687,6.03E-06,1,1,1
0.999996662,3.17E-06,9.50E-08,1,1,1
1,5.86E-10,7.93E-10,1,1,1
1,9.64E-10,2.29E-10,1,1,1
0.999999881,1.68E-07,5.20E-08,1,1,1
0.999999762,2.90E-07,9.91E-09,1,1,1
0.999999881,6.60E-09,1.31E-07,1,1,1
0.999982953,1.67E-05,2.84E-07,1,1,1
0.999894142,0.000103641,2.22E-06,1,1,1
0.999972939,2.68E-05,1.80E-07,1,1,1
0.99999404,5.56E-06,4.14E-07,1,1,1
0.999998212,1.66E-06,1.18E-07,1,1,1
0.99999845,1.60E-06,3.03E-08,1,1,1
0.999999404,4.68E-07,6.46E-08,1,1,1
0.999935746,5.93E-05,4.89E-06,1,1,1
0.999973893,2.25E-05,3.62E-06,1,1,1
0.999117792,0.00064321,0.000239085,1,1,1
0.999848247,6.90E-05,8.28E-05,1,1,1
0.752965093,2.96E-05,0.247005299,1,3,0
0.838268578,0.000634474,0.161096975,1,3,0
0.039280914,3.93E-06,0.960715115,3,1,0
0.140870765,9.70E-06,0.859119534,3,1,0
3.67E-06,6.00E-10,0.999996305,3,3,1
8.55E-12,3.94E-16,1,3,3,1
2.67E-09,3.14E-12,1,3,3,1
6.33E-09,1.14E-11,1,3,3,1
4.16E-13,2.42E-16,1,3,3,1
2.85E-18,9.09E-24,1,3,3,1
1.42E-18,1.43E-22,1,3,3,1
1.49E-14,6.28E-18,1,3,3,1
1.07E-17,3.47E-23,1,3,3,1
8.62E-17,2.42E-22,1,3,3,1
8.29E-17,3.26E-22,1,3,3,1
7.61E-18,1.10E-23,1,3,3,1
4.22E-17,7.17E-22,1,3,3,1
5.95E-14,1.12E-17,1,3,3,1
1.66E-11,4.58E-15,1,3,3,1
3.70E-12,9.44E-16,1,3,3,1
1.01E-16,1.01E-21,1,3,3,1
1.88E-19,4.58E-26,1,3,3,1
6.87E-20,3.95E-26,1,3,3,1
1.48E-15,2.16E-20,1,3,3,1
1.70E-16,1.34E-21,1,3,3,1
8.62E-25,3.71E-32,1,3,3,1
5.73E-19,7.56E-24,1,3,3,1
1.03E-13,8.83E-18,1,3,3,1
1.81E-15,1.14E-21,1,3,3,1
2.35E-16,3.68E-22,1,3,3,1
1.14E-24,2.37E-33,1,3,3,1
1.27E-21,8.02E-29,1,3,3,1
5.10E-17,4.97E-22,1,3,3,1
1.37E-15,1.39E-20,1,3,3,1
8.46E-11,3.39E-15,1,3,3,1
1.11E-14,3.08E-19,1,3,3,1
5.05E-11,1.46E-15,1,3,3,1
5.96E-09,6.24E-13,1,3,3,1
1.73E-10,9.17E-15,1,3,3,1
5.32E-13,1.58E-18,1,3,3,1
0.002298263,1.48E-05,0.997686982,3,3,1
0.860358298,0.00339881,0.136242852,1,3,0
3.54E-05,1.00E-08,0.999964595,3,3,1
3.02E-07,4.24E-10,0.999999642,3,3,1
0.000416705,5.19E-05,0.999531388,3,3,1
3.89E-07,2.23E-06,0.999997377,3,3,1
1.01E-08,1.15E-06,0.999998808,3,3,1
0.006014092,0.599000335,0.394985646,2,2,1
5.68E-06,0.016379308,0.983614981,3,3,1
6.13E-07,0.99981159,0.000187803,2,2,1
9.04E-09,1,4.95E-08,2,2,1
4.68E-11,1,5.04E-11,2,2,1
0.966733634,0.032850955,0.000415284,1,1,1
0.999975443,2.34E-05,1.15E-06,1,1,1
1,1.23E-16,2.68E-16,1,1,1
1,2.48E-20,1.27E-20,1,1,1
1,9.80E-24,1.68E-23,1,1,1
1,8.92E-29,7.27E-27,1,1,1
1,1.15E-25,1.73E-24,1,1,1
1,1.04E-12,9.14E-13,1,1,1
1,4.48E-12,2.59E-12,1,1,1
1,7.57E-22,2.20E-20,1,1,1
1,2.46E-23,1.64E-21,1,1,1
1,4.47E-20,1.14E-18,1,1,1
1,9.55E-17,4.93E-16,1,1,1
1,3.18E-15,2.06E-14,1,1,1
1,4.19E-23,4.58E-21,1,1,1
1,8.39E-26,1.36E-23,1,1,1
1,5.43E-24,3.05E-22,1,1,1
1,2.80E-26,1.23E-23,1,1,1
1,1.68E-22,1.55E-20,1,1,1
1,1.58E-20,1.25E-18,1,1,1
1,1.43E-10,4.88E-11,1,1,1
1,4.06E-17,4.71E-16,1,1,1
1,2.33E-18,1.26E-17,1,1,1
1,3.31E-22,1.52E-20,1,1,1
1,2.63E-22,5.14E-21,1,1,1
1,6.78E-20,1.08E-18,1,1,1
1,3.20E-19,2.72E-18,1,1,1
1,2.29E-14,5.03E-14,1,1,1
1,1.09E-12,6.28E-12,1,1,1
1,8.37E-17,1.04E-15,1,1,1
1,9.06E-18,1.12E-16,1,1,1
1,1.68E-14,8.39E-16,1,1,1
1,3.75E-10,3.03E-12,1,1,1
1,2.26E-10,1.78E-12,1,1,1
1,1.15E-16,1.41E-18,1,1,1
1,3.22E-15,3.69E-17,1,1,1
1,3.24E-16,1.61E-17,1,1,1
1,1.79E-15,3.63E-17,1,1,1
1,6.27E-13,4.18E-15,1,1,1
1,1.42E-15,2.14E-16,1,1,1
1,2.07E-16,8.20E-17,1,1,1
1,8.98E-13,3.89E-14,1,1,1
1,4.07E-10,1.26E-11,1,1,1
1,7.28E-10,5.64E-10,1,1,1
1,2.82E-09,5.92E-10,1,1,1
1,2.03E-09,4.68E-10,1,1,1
1,1.14E-09,9.24E-11,1,1,1
0.999999523,4.28E-07,3.88E-09,1,1,1
0.999999642,3.77E-07,9.04E-09,1,1,1
0.999987245,1.28E-05,3.83E-08,1,1,1
0.990482211,0.009493035,2.47E-05,1,1,1
0.99999547,4.55E-06,8.14E-09,1,1,1
1,1.90E-08,2.46E-10,1,1,1
1,1.49E-13,7.91E-13,1,1,1
1,2.11E-08,1.64E-09,1,1,1
1,7.97E-10,4.06E-10,1,1,1
1,4.28E-08,4.14E-09,1,1,1
1,4.60E-08,1.26E-08,1,1,1
0.999998212,1.82E-06,2.35E-08,1,1,1
0.999997377,2.54E-06,5.96E-08,1,1,1
0.999922514,7.69E-05,6.10E-07,1,1,1
0.999997854,1.97E-06,8.06E-08,1,1,1
0.999999762,2.70E-07,4.63E-09,1,1,1
0.999998331,1.64E-06,3.18E-08,1,1,1
0.999999404,5.84E-07,3.92E-08,1,1,1
0.999992609,6.63E-06,7.74E-07,1,1,1
0.999843717,0.000145777,1.05E-05,1,1,1
0.999573052,0.000386632,4.02E-05,1,1,1
0.999695897,0.00026477,3.93E-05,1,1,1
0.993093491,0.000118751,0.006787743,1,1,1
0.706090868,0.000220454,0.293688744,1,1,1
0.151722297,1.63E-05,0.848261416,3,1,0
3.25E-07,3.93E-12,0.999999642,3,3,1
1.25E-06,2.63E-10,0.999998808,3,3,1
1.74E-09,3.20E-12,1,3,3,1
1.74E-10,1.46E-13,1,3,3,1
1.88E-10,7.48E-13,1,3,3,1
2.72E-15,7.19E-19,1,3,3,1
8.91E-12,2.66E-14,1,3,3,1
5.78E-16,1.21E-18,1,3,3,1
2.10E-16,1.04E-20,1,3,3,1
3.19E-18,2.11E-22,1,3,3,1
5.25E-18,1.58E-23,1,3,3,1
5.17E-16,2.34E-21,1,3,3,1
2.96E-17,1.27E-21,1,3,3,1
1.09E-14,2.59E-19,1,3,3,1
1.27E-18,6.00E-24,1,3,3,1
6.62E-17,1.48E-22,1,3,3,1
1.89E-17,2.13E-22,1,3,3,1
1.51E-18,2.09E-25,1,3,3,1
8.92E-19,9.78E-25,1,3,3,1
1.46E-21,2.35E-27,1,3,3,1
2.65E-20,7.88E-25,1,3,3,1
1.13E-23,1.53E-29,1,3,3,1
6.01E-20,8.06E-26,1,3,3,1
9.11E-19,2.41E-23,1,3,3,1
1.75E-15,1.23E-19,1,3,3,1
4.38E-13,3.63E-17,1,3,3,1
9.77E-17,2.02E-23,1,3,3,1
1.12E-20,3.67E-28,1,3,3,1
2.22E-19,2.02E-25,1,3,3,1
9.64E-18,1.19E-22,1,3,3,1
1.96E-11,4.50E-15,1,3,3,1
1.76E-09,2.25E-12,1,3,3,1
7.48E-11,5.02E-14,1,3,3,1
3.59E-12,3.38E-16,1,3,3,1
2.28E-13,2.24E-18,1,3,3,1
3.84E-07,1.46E-10,0.999999642,3,3,1
1.02E-06,3.88E-10,0.999998927,3,3,1
0.000106645,1.33E-07,0.999893188,3,3,1
